"성별","산업별","국가별","항목","단위","1991 년","1992 년","1993 년","1994 년","1995 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"여자","농업, 임업 및 어업","아이슬란드","취업자","","","","","","","","","","","","","","","1.789","1.649","1.778","1.529","1.725","2.027","1.696","1.53","1.931","1.738","1.103","1.268","1.608","1.566","1.625",
"여자","농업, 임업 및 어업","아일랜드","취업자","","","","","","","","","","","","","","","16.034","15.896","16.955","14.537","14.407","15.137","15.836","15.06","15.005","15.64","15.109","12.887","15.33","14.606","14.854",
"여자","농업, 임업 및 어업","이탈리아","취업자","","","","","","","","","","","","","","","262.78","244.262","248.87","244.637","242.081","226","224.967","228.86","240.092","227.785","234.28","235.493","233.023","235.497","228.087",
"여자","농업, 임업 및 어업","라트비아","취업자","","","","","","","","","","","","","","","30.19","29.331","25.761","23.933","21.827","22.3","20.016","22.837","23.043","19.142","18.469","20.031","18.417","16.754","19.106",
"여자","농업, 임업 및 어업","리투아니아","취업자","","","","","","","","","","","","","","","41.701","45.713","42.616","41.945","41.738","40.034","45.286","45.125","38.717","37.558","32.651","28.975","25.094","23.978","27.13",
"여자","농업, 임업 및 어업","네덜란드","취업자","","","","","","","","","","","","","","","68.546","68.415","64.925","57.847","57.507","43.349","48.566","53.184","49.153","52.196","47.552","51.84","47.561","62.295","56.449",
"여자","농업, 임업 및 어업","노르웨이","취업자","","","","","","","","","","","","","","","14.241","14.19","12.126","10.641","10.252","11.397","12.69","11.444","12.263","11.795","13.727","13.318","12.766","13.447","12.161",
"여자","농업, 임업 및 어업","폴란드","취업자","","","","","","","","","","","","","","","980.174","941.616","874.751","845.816","812.562","757.194","725.973","745.914","680.344","650.631","621.647","591.4","604.188","525.332","526.598",
"여자","농업, 임업 및 어업","포르투갈","취업자","","","","","","","","","","","","","","","287.956","275.091","254.083","197.343","194.593","168.663","137.022","119.192","107.228","96.629","93.331","87.297","82.816","38.33","39.44",
"여자","농업, 임업 및 어업","슬로바키아","취업자","","","","","","","","","","","","","","","23.324","21.179","13.561","14.598","16.997","17.305","14.118","14.14","15.708","15.646","13.737","15.629","13.346","16.351","15.089",
"여자","농업, 임업 및 어업","슬로베니아","취업자","","","","","","","","","","","","","","","37.793","40.289","37.589","33.936","33.108","33.574","39.916","29.289","17.584","21.236","22.139","15.599","16.849","16.279","17.276",
"여자","농업, 임업 및 어업","스페인","취업자","","","","","","","","","","","","","","","222.657","205.165","202.995","197.707","193.76","175.391","177.419","170.958","178.665","194.849","191.154","185.027","171.374","191.935","179.07",
"여자","농업, 임업 및 어업","스웨덴","취업자","","","","","","","","","","","","","","","18.623","20.763","20.448","19.599","21.922","21.736","20.526","23.43","23.377","24.149","20.293","16.995","18.065","23.771","19.954",
"여자","농업, 임업 및 어업","스위스","취업자","","20.773","19.835","20.823","24.25","16.014","","","","","","","","","","47.948","52.05","57.16","56.145","56.246","55.752","58.657","59.104","55.785","55.248","41.588","42.328","37.454","36.167",
"여자","농업, 임업 및 어업","영국","취업자","","","","","","","","","","","","","","","98.968","74.728","81.95","89.438","94.207","83.723","101.667","93.728","92.404","97.193","93.62","90.209","","","",
"여자","농업, 임업 및 어업","뉴질랜드","취업자","","","","","","","","","","","","","","","","44.3","44.6","47.9","46.4","44.7","42.9","44","","","","","","","",
"여자","광업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","2","2","2","2","4","3","2","2","2","1",
"여자","광업","일본","취업자","","","","","","","6.826","6.134","6.167","8.143","6.172","5.836","5.436","4.299","4.365","2.774","5.351","6.445","3.123","3.757","6.396","6.15","5.587","4.231","4.942","4.295","4.974","","",
"여자","광업","튀르키예","취업자","","","","","","","","","","","1.622","2.641","","","2.626","2.61","4.176","2.176","1.962","3.477","3.356","2.896","4.372","6.54","7.095","6.04","7.118","7.86","10.048",
"여자","광업","멕시코","취업자","","","","","","","","","","","","88.846","94.77","100.448","86.4","100.223","92.768","89.986","94.536","104.318","99.958","106.158","103.066","96.812","111.06","111.766","121.432","122.297","124.126",
"여자","광업","미국","취업자","","","","","","","","","","57.26","45.645","58.818","65.392","68.467","72.687","66.085","65.031","62.808","85.362","92.116","93.866","78.075","69.688","58.866","69.068","82.129","69.222","64.027","62.377",
"여자","광업","칠레","취업자","","","","","","","","","","","","","","","","","","","","17.923","18.151","18.13","17.402","16.815","19.704","19.786","20.332","24.158","34.44",
"여자","광업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","",".155",".168","",".113","",
"여자","광업","오스트리아","취업자","","","","","","","","","","","","","","","","","","1.75","1.167","1.344","1.15",".745","1.772","1.748","1.35","1.5","1.013","1.733",".406",
"여자","광업","체코","취업자","","","","","","","","","","","","","","","7.144","7.506","7.981","5.853","4.653","4.731","3.098","3.994","3.873","3.349","3.169","3.467","5.054","4.225","2.619",
"여자","광업","프랑스","취업자","","","","","","","","","","","","","","","4.375","3.664","5.02","3.368","3.654","4.422","3.347","2.941","3.968","2.071","2.835","2.894","2.5","3.99","6.404",
"여자","광업","독일","취업자","","","","","","","","","","","","","","","13.73","12.992","10.873","11.053","8.835","9.902","10.846","10.204","11.591","10.766","9.426","11.016","","12.728","14.801",
"여자","광업","그리스","취업자","","","","","","","","","","","","","","","1.988",".987",".668",".89","1.542",".846",".66",".654",".995",".783",".563",".651","1.019","1.839",".978",
"여자","광업","헝가리","취업자","","","","","","","","","","","","","","",".812",".894","1.221","1.872","1.404","1.219","2.382","1.444","1.558","1.175","1.766","2.437","1.837",".681","",
"여자","광업","이탈리아","취업자","","","","","","","","","","","","","","","4.922","4.453","6.04","4.425","4.452","4.218","3.913","2.864","4.17","6.241","3.79","2.9","4.609","4.897","3.637",
"여자","광업","네덜란드","취업자","","","","","","","","","","","","","","","","2.134","","","","1.55","","1.683","2.084","","1.72","","1.511","3.128","2.439",
"여자","광업","노르웨이","취업자","","","","","","","","","","","","","","","8.911","9.624","8.317","10.58","11.188","14.85","15.77","13.546","10.046","10.124","13.116","12.11","11.43","13.81","14.407",
"여자","광업","폴란드","취업자","","","","","","","","","","","","","","","27.539","21.008","19.28","27.847","27.333","25.419","22.648","20.334","24.281","27.319","20.907","21.899","21.76","21.852","17.809",
"여자","광업","슬로바키아","취업자","","","","","","","","","","","","","","","1.401",".95",".469",".48",".694",".514","1.376","1.406","1.067","1.912","1.574",".676",".24",".695","",
"여자","광업","슬로베니아","취업자","","","","","","","","","","","","","","",".342",".728",".424",".341",".349",".359",".142",".082",".216",".354",".401",".357",".492",".178","",
"여자","광업","스페인","취업자","","","","","","","","","","","","","","","4.607","3.545","3.261","3.969","4.639","3.88","4.329","3.129","3.498","1.962","3.117","4.23","6.305","4.163","5.195",
"여자","광업","스웨덴","취업자","","","","","","","","","","","","","","","","","1.2","1.613","1.481","1.237","1.624","1.74","2.044","1.86","2.629","","","","",
"여자","광업","스위스","취업자","","","1.038","","","","","","","","","","","","","7.494","",".983",".672",".422",".388",".532","","","","1.169","1.17","","",
"여자","광업","영국","취업자","","","","","","","","","","","","","","","26.678","16.494","15.176","11.45","17.967","23.135","22.002","23.203","13.307","21.834","19.981","25.085","","","",
"여자","광업","뉴질랜드","취업자","","","","","","","","","","","","","","","","1","","","","","","1.2","","","","","","","",
"여자","제조업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","1273","1315","1339","1314","1351","1310","1271","1239","1257","1290",
"여자","제조업","일본","취업자","","","","","","","4564.418","4392.121","4062.581","3941.078","3778.212","3687.544","3752.795","3677.507","3542.249","3184.362","3113.2","3003.367","3018.58","3037.319","3046.968","3093.959","3108.933","3153.407","3192.688","3175.073","3105.615","","",
"여자","제조업","튀르키예","취업자","","","","","","","","","","","775.441","808.957","","","822.467","844.742","949.881","987.155","1011.619","1085.747","1209.271","1203.567","1207.598","1242.982","1324.517","1306.798","1286.331","1456.783","1650.738",
"여자","제조업","멕시코","취업자","","","","","","","","","","","","2614.124","2719.135","2679.592","2617.086","2447.819","2484.71","2518.175","2598.624","2713.384","2739.717","2807.06","2954.295","3090.21","3201.959","3254.062","3010.296","3255.557","3537.013",
"여자","제조업","미국","취업자","","","","","","","","","","5388.502","5204.322","5109.2","5029.839","5106.306","4876.703","4270.397","4138.105","4250.661","4422.662","4460.796","4524.288","4553.687","4563.23","4674.003","4656.277","4766.923","4355.492","4366.712","4554.738",
"여자","제조업","칠레","취업자","","","","","","","","","","","","","","","","","","","","263.377","283.079","295.716","295.635","291.349","277.22","269.84","251.193","270.971","291.719",
"여자","제조업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","64.698","77.271","73.268","64.319","66.721","86.914",
"여자","제조업","오스트리아","취업자","","","","","","","","","","","","","","","","","","170.793","175.029","183.889","176.808","178.348","178.134","171.92","184.046","182.107","175.924","192.803","202.44",
"여자","제조업","벨기에","취업자","","","","","","","","","","","","","","","165.103","157.729","164.565","153.617","139.099","137.907","136.114","138.546","131.877","141.839","150.775","142.47","141.281","138.183","150.9",
"여자","제조업","체코","취업자","","","","","","","","","","","","","","","498.899","437.8","418.057","436.017","436.331","430.888","452.619","464.456","485.776","492.695","499.433","493.253","472.274","451.123","441.083",
"여자","제조업","덴마크","취업자","","","","","","","","","","","","","","","134.205","109.358","98.747","98.021","96.557","94.199","93.102","97.68","96.198","91.26","91.264","93.124","94.664","95.931","101.813",
"여자","제조업","핀란드","취업자","","","","","","","","","","","","","","","106.536","98.728","96.228","90.518","88.501","87.609","82.865","84.129","81.758","78.87","83.284","84.626","86.663","86.494","93.089",
"여자","제조업","프랑스","취업자","","","","","","","","","","","","","","","1070.213","994.935","976.387","1009.164","980.467","949.652","946.197","923.591","914.224","987.404","938.189","949.915","905.407","929.71","972.006",
"여자","제조업","독일","취업자","","","","","","","","","","","","","","","2191.796","2113.528","2054.054","2094.142","2098.635","2098.236","2137.081","2107.218","2142.346","2149.347","2191.177","2179.038","2166.524","2191.522","2181.779",
"여자","제조업","그리스","취업자","","","","","","","","","","","","","","","145.67","133.796","116.872","101.703","88.682","88.039","90.217","101.261","105.1","105.511","89.449","94.958","97.741","115.427","115.434",
"여자","제조업","헝가리","취업자","","","","","","","","","","","","","","","324.562","294.33","301.607","303.61","296.105","300.95","316.905","325.461","340.184","351.877","356.324","356.265","341.348","378.04","388.132",
"여자","제조업","아이슬란드","취업자","","","","","","","","","","","","","","","5.265","5.443","5.093","5.287","4.999","5.593","5.983","5.149","5.292","5.166","5.225","4.94","4.831","5.072","4.966",
"여자","제조업","아일랜드","취업자","","","","","","","","","","","","","","","79.308","71.365","64.66","66.171","67.652","68.187","66.61","69.555","77.397","75.998","74.375","76.205","79.97","85.116","88.918",
"여자","제조업","이탈리아","취업자","","","","","","","","","","","","","","","1303.85","1194.17","1128.337","1138.985","1112.391","1100.092","1093.391","1090.271","1082.871","1084.871","1121.474","1128.67","1112.452","1089.655","1170.155",
"여자","제조업","라트비아","취업자","","","","","","","","","","","","","","","71.179","56.205","47.933","48.801","50.819","50.65","47.713","44.408","47.843","44.826","46.24","43.288","46.362","43.065","44.311",
"여자","제조업","리투아니아","취업자","","","","","","","","","","","","","","","110.981","97.603","88.769","89.169","89.033","90.297","91.434","93.973","92.406","90.085","97.095","96.793","94.555","95.241","101.12",
"여자","제조업","네덜란드","취업자","","","","","","","","","","","","","","","211.359","195.543","179.309","173.495","178.281","162.473","163.59","167.476","173.982","172.374","181.793","180.799","185.918","169.149","185.575",
"여자","제조업","노르웨이","취업자","","","","","","","","","","","","","","","61.998","53.105","54.022","58.19","58.787","54.385","52.667","50.849","47.666","48.25","49.318","47.437","50.687","48.474","53.678",
"여자","제조업","폴란드","취업자","","","","","","","","","","","","","","","1098.903","1027.893","943.196","962.148","934.699","923.614","970.381","1003.227","1039.899","1082.045","1100.574","1084.34","1057.255","1056.577","1057.074",
"여자","제조업","포르투갈","취업자","","","","","","","","","","","","","","","361.311","338.924","328.248","320.293","294.35","288.915","298.83","305.223","307.084","319.108","327.11","326.393","326.967","325.174","326.923",
"여자","제조업","슬로바키아","취업자","","","","","","","","","","","","","","","233.283","206.401","145.497","194.56","191.866","176.326","196.957","197.693","210.229","213.33","209.25","208.344","211.455","170.808","214.813",
"여자","제조업","슬로베니아","취업자","","","","","","","","","","","","","","","91.487","85.51","81.162","69.078","66.874","64.485","65.81","67.242","73.471","74.643","81.126","82.31","75.305","63.196","64.606",
"여자","제조업","스페인","취업자","","","","","","","","","","","","","","","755.354","654.45","616.602","590.208","581.465","535.221","542.365","571.084","576.105","617.393","646.898","681.161","675.857","646.178","707.131",
"여자","제조업","스웨덴","취업자","","","","","","","","","","","","","","","145.184","132.773","128.802","130.778","130.877","132.184","123.479","118.256","118.418","122.627","125.13","124.929","121.544","126.414","124.587",
"여자","제조업","스위스","취업자","","200.313","164.469","163.655","173.079","183.712","","","","","","","","","","165.974","160.673","158.594","162.418","168.492","172.95","169.241","166.226","175.133","167.961","177.92","173.997","166.911","165.65",
"여자","제조업","영국","취업자","","","","","","","","","","","","","","","828.219","686.338","671.444","683.808","709.657","700.605","758.477","737.031","736.276","734.993","722.333","766.964","","","",
"여자","제조업","뉴질랜드","취업자","","","","","","","","","","","","","","","","73.4","72","71.4","70.2","73.5","72.7","74","","","","","","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","11","11","13","14","10","8","8","13","15","16",
"여자","전기, 가스, 증기 및 공기조절 공급업","일본","취업자","","","","","","","46.886","43.172","44.58","44.757","41.134","40.336","39.191","34.414","29.561","37.729","40.449","35.807","36.679","40.153","42.953","36.108","41.186","44.718","36.336","38.656","46.493","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","튀르키예","취업자","","","","","","","","","","","3.974","3.161","","","5.672","4.955","5.313","5.295","7.103","7.734","7.305","7.68","11.778","11.236","10.239","12.247","12.153","11.591","11.578",
"여자","전기, 가스, 증기 및 공기조절 공급업","멕시코","취업자","","","","","","","","","","","","7.449","10.265","7.948","6.417","8.168","9.353","11.733","11.259","12.498","13.593","10.114","12.764","12.832","14.287","13.677","12.952","29.292","35.638",
"여자","전기, 가스, 증기 및 공기조절 공급업","미국","취업자","","","","","","","","","","270.277","283.537","259.778","261.128","255.085","236.059","232.797","269.126","289.611","287.395","275.377","298.629","292.211","295.483","288.412","303.209","290.61","297.867","316.103","328.681",
"여자","전기, 가스, 증기 및 공기조절 공급업","칠레","취업자","","","","","","","","","","","","","","","","","","","","5.973","6.666","5.535","4.432","4.484","5.086","8.986","10.024","7.563","7.019",
"여자","전기, 가스, 증기 및 공기조절 공급업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","3.425","2.956","3.606","4.685","2.723","2.92",
"여자","전기, 가스, 증기 및 공기조절 공급업","오스트리아","취업자","","","","","","","","","","","","","","","","","","7.795","5.758","4.336","5.994","4.743","4.072","6.09","4.893","5.591","6.244","6.33","6.684",
"여자","전기, 가스, 증기 및 공기조절 공급업","벨기에","취업자","","","","","","","","","","","","","","","7.214","6.59","8.024","6.388","6.457","7.056","5.291","4.911","6.779","6.568","7.197","9.553","6.253","7.225","8.325",
"여자","전기, 가스, 증기 및 공기조절 공급업","체코","취업자","","","","","","","","","","","","","","","12.824","10.991","9.95","11.295","8.408","10.865","11.013","10.034","11.647","13.115","12.675","11.973","12.919","15.364","11.339",
"여자","전기, 가스, 증기 및 공기조절 공급업","덴마크","취업자","","","","","","","","","","","","","","","4.143","3.401","3.706","5.122","5.506","4.838","3.682","4.372","4.631","4.04","4.707","6.17","4.899","4.044","4.758",
"여자","전기, 가스, 증기 및 공기조절 공급업","핀란드","취업자","","","","","","","","","","","","","","","3.972","3.644","3.148","3.308","3.303","3.665","3.6","3.312","4.746","4.943","3.167","3.514","4.615","4.218","4.417",
"여자","전기, 가스, 증기 및 공기조절 공급업","프랑스","취업자","","","","","","","","","","","","","","","35.689","39.247","42.168","45.95","53.981","61.89","51.604","45.915","40.884","48.174","55.36","54.451","48.426","66.68","60.071",
"여자","전기, 가스, 증기 및 공기조절 공급업","독일","취업자","","","","","","","","","","","","","","","69.366","82.775","83.786","86.63","91.127","91.913","89.975","90.794","80.143","85.125","85.424","91.542","101.819","98.444","98.841",
"여자","전기, 가스, 증기 및 공기조절 공급업","그리스","취업자","","","","","","","","","","","","","","","8.391","5.987","6.273","7.439","7.429","5.801","6.677","6.911","7.217","7.651","7.034","7.929","9.326","10.08","7.999",
"여자","전기, 가스, 증기 및 공기조절 공급업","헝가리","취업자","","","","","","","","","","","","","","","8.011","9.325","10.819","9.461","8.167","7.892","9.212","7.399","8.511","9.021","9.045","8.298","7.223","9.469","11.127",
"여자","전기, 가스, 증기 및 공기조절 공급업","아이슬란드","취업자","","","","","","","","","","","","","","","","","","","","","","","","","",".597",".622","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","아일랜드","취업자","","","","","","","","","","","","","","","","2.75","3.074","2.155","2.275","2.078","","2.008","2.58","2.704","2.978","","","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","이탈리아","취업자","","","","","","","","","","","","","","","23.392","22.347","22.128","25.779","31.362","28.884","24.611","24.425","27.937","28.372","28.982","29.692","28.696","32.017","34.52",
"여자","전기, 가스, 증기 및 공기조절 공급업","라트비아","취업자","","","","","","","","","","","","","","","2.852","2.714","2.53","2.593","3.478","2.562","1.542","2.724","3.843","3.242","2.94","2.584","2.064","2.408","3.39",
"여자","전기, 가스, 증기 및 공기조절 공급업","리투아니아","취업자","","","","","","","","","","","","","","","","5.097","","","","3.029","3.383","2.561","2.439","3.289","2.718","2.46","1.792","2.223","3.056",
"여자","전기, 가스, 증기 및 공기조절 공급업","네덜란드","취업자","","","","","","","","","","","","","","","8.808","8.958","8.92","8.628","8.435","6.817","7.358","7.661","6.508","6.863","7.026","7.544","5.021","11.039","10.392",
"여자","전기, 가스, 증기 및 공기조절 공급업","노르웨이","취업자","","","","","","","","","","","","","","","4.342","4.747","3.735","3.846","4.658","5.187","4.657","3.477","4.354","","","","","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","폴란드","취업자","","","","","","","","","","","","","","","35.094","40.292","35.541","33.551","36.003","38.177","38.238","37.126","32.568","34.854","35.659","33.208","42.811","46.584","44.775",
"여자","전기, 가스, 증기 및 공기조절 공급업","포르투갈","취업자","","","","","","","","","","","","","","","4.518","4.977","","","","","","5.939","5.806","4.614","5.43","5.157","9.211","6.814","6.806",
"여자","전기, 가스, 증기 및 공기조절 공급업","슬로바키아","취업자","","","","","","","","","","","","","","","5.08","5.376","3.7","3.676","3.665","3.839","4.197","4.062","4.872","6.014","5.586","5.542","8.488","7.498","7.17",
"여자","전기, 가스, 증기 및 공기조절 공급업","슬로베니아","취업자","","","","","","","","","","","","","","","1.583","1.102","1.192","2.043","1.842","1.844","2.467","1.982","1.575","1.773","1.669","2.019","2.231","1.737","1.536",
"여자","전기, 가스, 증기 및 공기조절 공급업","스페인","취업자","","","","","","","","","","","","","","","15.4","18.854","17.086","16.135","20.145","17.142","20.277","25.867","20.866","16.734","23.081","25.795","30.345","32.484","30.086",
"여자","전기, 가스, 증기 및 공기조절 공급업","스웨덴","취업자","","","","","","","","","","","","","","","5.271","6.447","6.274","5.748","6.634","6.881","6.426","6.28","5.247","6.157","7.644","10.248","8.991","10.954","10.177",
"여자","전기, 가스, 증기 및 공기조절 공급업","스위스","취업자","","3.092","4.873","3.851","4.955","3.222","","","","","","","","","","4.755","5.136","4.747","4.751","4.704","5.19","5.858","5.854","4.824","6.295","7.289","8.009","6.26","5.37",
"여자","전기, 가스, 증기 및 공기조절 공급업","영국","취업자","","","","","","","","","","","","","","","37.023","45.02","42.734","43.527","46.106","43.735","46.227","46.38","50.731","50.55","48.106","55.405","","","",
"여자","전기, 가스, 증기 및 공기조절 공급업","뉴질랜드","취업자","","","","","","","","","","","","","","","","1.5","2.3","2.8","3.4","3.3","4.1","4","","","","","","","",
"여자","건설업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","140","152","155","151","180","210","202","208","215","236",
"여자","건설업","일본","취업자","","","","","","","966.274","938.722","906.74","894.694","830.966","808.472","802.273","805.119","770.129","735.832","686.361","671.377","699.564","702.056","744.104","736.116","728.883","753.215","807.535","842.538","809.773","","",
"여자","건설업","튀르키예","취업자","","","","","","","","","","","25.96","27.517","","","41.966","40.118","55.549","54.143","56.678","61.496","79.616","70.893","83.569","82.36","81.764","67.342","68.995","84.281","90.749",
"여자","건설업","멕시코","취업자","","","","","","","","","","","","86.878","89.476","99.809","109.191","106.714","103.301","110.686","126.521","107.547","118.693","124.748","131.068","134.241","145.491","146.367","143.599","154.142","146.491",
"여자","건설업","미국","취업자","","","","","","","","","","1058.876","1102.136","1157.622","1223.412","1225.525","1174.137","1012.683","900.055","919.39","901.205","952.041","990.729","1036.224","1044.287","1052.607","1198.884","1262.487","1254.687","1323.24","1368.693",
"여자","건설업","칠레","취업자","","","","","","","","","","","","","","","","","","","","43.047","39.549","44.989","40.926","43.985","42.491","52.965","46.7","59.547","64.365",
"여자","건설업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","3.101","3.392","6.456","5.289","4.236","2.609",
"여자","건설업","오스트리아","취업자","","","","","","","","","","","","","","","","","","51.211","57.02","57.655","58.068","49.102","50.377","45.055","45.352","47.438","45.537","43.311","54.345",
"여자","건설업","벨기에","취업자","","","","","","","","","","","","","","","26.695","24.191","25.474","32.316","26.863","28.294","26.636","26.78","27.826","27.753","27.175","31.148","31.809","35.145","36.521",
"여자","건설업","체코","취업자","","","","","","","","","","","","","","","42.046","40.675","35.072","34.187","33.472","33.808","29.365","31.939","33.201","34.374","31.494","29.629","35.853","39.152","33.66",
"여자","건설업","덴마크","취업자","","","","","","","","","","","","","","","17.911","17.329","11.716","11.074","12.748","11.56","14.383","14.718","14.242","15.822","15.671","14.487","16.194","17.2","20.956",
"여자","건설업","핀란드","취업자","","","","","","","","","","","","","","","13.35","14.318","14.877","14.306","14.322","14.512","13.417","13.268","14.208","14.866","19.618","17.676","18.502","17.733","19.603",
"여자","건설업","프랑스","취업자","","","","","","","","","","","","","","","198.617","184.084","179.579","191.172","187.003","198.602","189.852","178.543","179.621","194.042","200.748","189.546","200.05","226.183","235.139",
"여자","건설업","독일","취업자","","","","","","","","","","","","","","","316.33","323.797","328.804","328.958","332.259","345.92","362.622","358.992","368.333","388.499","388.611","420.756","363.538","359.764","379.334",
"여자","건설업","그리스","취업자","","","","","","","","","","","","","","","9.286","12.375","11.104","10.285","11.131","9.14","7.165","8.356","7.818","8.8","8.405","7.77","7.604","8.276","5.64",
"여자","건설업","헝가리","취업자","","","","","","","","","","","","","","","23.008","19.943","21.876","17.376","18.334","18.008","18.148","16.947","18.554","25.616","25.637","26.232","28.334","29.925","26.724",
"여자","건설업","아이슬란드","취업자","","","","","","","","","","","","","","","1.075",".855",".549",".633",".615",".518","",".526",".543",".585","1.058",".989","1.196",".996","1.368",
"여자","건설업","아일랜드","취업자","","","","","","","","","","","","","","","10.156","8.285","6.607","5.567","4.803","5.3","6.36","6.054","6.075","6.943","7.938","11.638","10.567","11.575","15.117",
"여자","건설업","이탈리아","취업자","","","","","","","","","","","","","","","112.566","111.975","107.619","122.749","114.057","108.941","96.034","94.602","88.599","91.749","92.006","88.652","102.639","104.818","116.501",
"여자","건설업","라트비아","취업자","","","","","","","","","","","","","","","12.726","8.227","6.521","8.003","5.817","5.289","5.989","7.204","5.477","6.852","6.989","6.269","8.951","6.967","6.481",
"여자","건설업","리투아니아","취업자","","","","","","","","","","","","","","","14.256","14.459","11.856","8.64","8.65","7.873","9.091","11.662","9.733","10.207","11.608","10.476","8.454","8.728","9.52",
"여자","건설업","네덜란드","취업자","","","","","","","","","","","","","","","47.273","44.24","40.656","40.309","35.874","36.906","31.035","30.778","29.757","33.652","36.049","39.84","44.118","47.375","48.713",
"여자","건설업","노르웨이","취업자","","","","","","","","","","","","","","","12.432","13.935","14.745","15.157","14.332","14.021","17.469","19.141","21.561","19.961","19.041","20.635","20.701","23.798","23.592",
"여자","건설업","폴란드","취업자","","","","","","","","","","","","","","","70.455","76.399","76.444","81.109","76.508","81.599","89.119","83.886","86.411","80.568","87.431","90.669","86.566","101.903","94.577",
"여자","건설업","포르투갈","취업자","","","","","","","","","","","","","","","23.781","26.134","30.758","25.909","19.963","17.457","16.968","18.84","19.381","20.952","22.022","19.794","21.514","33.044","34.94",
"여자","건설업","슬로바키아","취업자","","","","","","","","","","","","","","","13.985","11.911","8.674","14.249","12.984","12.083","14.204","14.262","13.5","15.603","15.89","16.938","16.813","14.174","19.387",
"여자","건설업","슬로베니아","취업자","","","","","","","","","","","","","","","6.849","7.199","6.009","5.233","5.766","6.313","3.944","4.167","4.108","5.134","5.871","5.298","5.278","6.03","6.625",
"여자","건설업","스페인","취업자","","","","","","","","","","","","","","","177.545","148.577","141.097","106.726","98.845","86.975","83.349","82.101","84.677","99.098","106.213","114.145","101.882","123.637","125.376",
"여자","건설업","스웨덴","취업자","","","","","","","","","","","","","","","23.785","21.286","22.278","23.476","28.661","28.323","26.482","26.344","30.682","33.66","32.797","30","35.368","39.879","38.117",
"여자","건설업","스위스","취업자","","24.947","33.705","36.849","35.923","35.237","","","","","","","","","","33.594","31.818","31.426","34.57","35.03","34.614","33.684","35.109","37.381","33.657","38.605","38.254","41.774","46.008",
"여자","건설업","영국","취업자","","","","","","","","","","","","","","","350.723","253.412","241.744","244.65","236.415","261.392","272.515","262.078","283.62","301.691","290.864","295.399","","","",
"여자","건설업","뉴질랜드","취업자","","","","","","","","","","","","","","","","23","22.6","21.2","20.9","19.4","25.6","31.3","","","","","","","",
"여자","도매 및 소매업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","1671","1731","1772","1724","1748","1711","1680","1604","1540","1545",
"여자","도매 및 소매업","일본","취업자","","","","","","","5762.255","5752.192","5601.204","5665.293","5660.549","5667.951","5634.315","5661.94","5603.494","5366.927","5325.569","5218.522","5312.396","5476.069","5506.342","5408.134","5469.464","5591.153","5584.207","5573.82","5576.431","","",
"여자","도매 및 소매업","튀르키예","취업자","","","","","","","","","","","416.179","476.292","","","592.303","602.325","629.42","688.514","751.175","785.126","790.321","862.663","892.853","960.653","1021.721","996.439","947.453","1034.598","1154.524",
"여자","도매 및 소매업","멕시코","취업자","","","","","","","","","","","","4023.631","4153.991","4331.474","4356.172","4453.679","4412.62","4555.128","4688.759","4752.875","4676.149","4691.793","4757.897","4672.608","4850.244","5271.688","4699.227","5267.574","5568.209",
"여자","도매 및 소매업","미국","취업자","","","","","","","","","","9034.806","9051.174","9265.693","9301.654","9136.744","8982.937","8668.755","8694.209","8607.491","8625.423","8512.334","8822.755","8763.826","8706.983","8801.174","8753.727","8406.116","7995.147","8555.661","8435.64",
"여자","도매 및 소매업","칠레","취업자","","","","","","","","","","","","","","","","","","","","712.479","724.593","715.408","730.352","722.078","730.91","746.563","678.638","724.708","795.278",
"여자","도매 및 소매업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","143.14","138.906","141.096","112.729","120.807","135.707",
"여자","도매 및 소매업","오스트리아","취업자","","","","","","","","","","","","","","","","","","339.036","334.393","326.209","339.072","342.307","341.35","340.178","343.428","341.034","346.737","341.562","333.24",
"여자","도매 및 소매업","벨기에","취업자","","","","","","","","","","","","","","","275.361","274.049","269.641","274.129","275.576","295.461","279.165","289.476","275.314","264.781","285.969","288.49","264.931","256.472","268.062",
"여자","도매 및 소매업","체코","취업자","","","","","","","","","","","","","","","330.548","333.899","326.365","326.365","323.681","331.556","318.303","336.032","331.897","322.799","329.565","322.968","320.641","314.721","319.94",
